transacao_id,cliente_id,agencia_id,produto_id,data_transacao,tipo_transacao,canal,valor,status_transacao
1002663,15255,103,3,2026-07-10,Transferência,Agência,3994.28,Concluída
1002664,15272,104,4,2024-04-26,Débito,Caixa Eletrônico,6118.07,Concluída
1002665,15289,105,5,2026-06-29,Crédito,Internet Banking,9761.97,Pendente
1002666,15306,106,1,2024-02-26,Débito,Cartão,12824.92,Pendente
1002667,15323,107,2,2025-06-01,Crédito,Internet Banking,13410.09,Concluída
1002668,15340,108,3,2026-05-09,Pagamento,Agência,9952.57,Concluída
1002669,15357,109,4,2026-12-27,Pagamento,Cartão,10408.36,Concluída
1002670,15374,110,5,2025-03-21,Transferência,Aplicativo,3218.27,Concluída
1002671,15391,111,1,2023-11-04,Débito,Cartão,9285.39,Concluída
1002672,15408,112,2,2022-10-22,Débito,Cartão,11258.85,Concluída
1002673,15425,113,3,2022-01-18,Transferência,Aplicativo,3627.33,Pendente
1002674,15442,114,4,2023-10-01,Débito,Cartão,3923.02,Estornada
1002675,15459,115,5,2025-10-12,Transferência,Aplicativo,9677.17,Pendente
1002676,15476,116,1,2022-01-29,Débito,Aplicativo,5743.22,Pendente
1002677,15493,117,2,2022-01-05,Transferência,Internet Banking,13751.08,Pendente
1002678,15510,118,3,2023-02-04,Pagamento,Internet Banking,5748.51,Pendente
1002679,15527,119,4,2023-03-27,Crédito,Cartão,5056.96,Pendente
1002680,15544,120,5,2026-11-19,Crédito,Cartão,7141.94,Concluída
1002681,15561,101,1,2022-06-16,Débito,Aplicativo,718.45,Pendente
1002682,15578,102,2,2023-06-03,Transferência,Cartão,10443.32,Concluída
1002683,15595,103,3,2023-09-12,Crédito,Caixa Eletrônico,5259.03,Concluída
1002684,15612,104,4,2022-01-29,Transferência,Cartão,6743.64,Estornada
1002685,15629,105,5,2026-08-16,Pagamento,Aplicativo,3736.42,Concluída
1002686,15646,106,1,2022-01-19,Pagamento,Cartão,2554.93,Concluída
1002687,15663,107,2,2025-04-30,Transferência,Caixa Eletrônico,10940.99,Concluída
1002688,15680,108,3,2023-07-23,Pagamento,Cartão,5207.07,Concluída
1002689,15697,109,4,2026-11-09,Débito,Internet Banking,5732.97,Concluída
1002690,15714,110,5,2024-10-02,Crédito,Aplicativo,1199.30,Pendente
1002691,15731,111,1,2025-03-16,Crédito,Agência,9133.09,Pendente
1002692,15748,112,2,2024-09-01,Pagamento,Agência,5382.99,Concluída
1002693,15765,113,3,2023-07-14,Débito,Agência,9921.77,Concluída
1002694,15782,114,4,2025-01-16,Crédito,Caixa Eletrônico,14846.11,Concluída
1002695,15799,115,5,2022-05-02,Transferência,Agência,6231.06,Estornada
1002696,15816,116,1,2022-08-08,Débito,Aplicativo,8548.06,Concluída
1002697,15833,117,2,2026-04-08,Transferência,Agência,13818.17,Concluída
1002698,15850,118,3,2024-08-04,Débito,Caixa Eletrônico,10879.40,Concluída
1002699,15867,119,4,2023-03-26,Crédito,Cartão,10571.16,Concluída
1002700,15884,120,5,2023-08-23,Débito,Aplicativo,227.07,Estornada
1002701,15901,101,1,2023-06-04,Crédito,Cartão,4649.35,Pendente
1002702,15918,102,2,2024-04-10,Crédito,Cartão,446.92,Pendente
1002703,15935,103,3,2024-05-03,Pagamento,Cartão,434.98,Concluída
1002704,15952,104,4,2022-05-16,Crédito,Aplicativo,5498.95,Pendente
1002705,15969,105,5,2022-02-20,Transferência,Agência,13880.46,Estornada
1002706,15986,106,1,2026-07-11,Crédito,Agência,12970.24,Concluída
1002707,16003,107,2,2026-07-10,Transferência,Aplicativo,7049.99,Concluída
1002708,16020,108,3,2026-02-03,Pagamento,Agência,12525.39,Concluída
1002709,16037,109,4,2022-06-15,Débito,Agência,2417.46,Concluída
1002710,16054,110,5,2025-12-16,Transferência,Aplicativo,8346.61,Concluída
1002711,16071,111,1,2023-06-06,Pagamento,Internet Banking,11045.89,Concluída
1002712,16088,112,2,2022-02-23,Crédito,Cartão,1644.80,Concluída
1002713,16105,113,3,2025-03-30,Débito,Agência,11575.71,Concluída
1002714,16122,114,4,2026-06-15,Transferência,Caixa Eletrônico,3547.03,Concluída
1002715,16139,115,5,2026-06-12,Transferência,Internet Banking,14355.38,Concluída
1002716,16156,116,1,2026-10-24,Pagamento,Internet Banking,6228.19,Estornada
1002717,16173,117,2,2025-01-11,Pagamento,Caixa Eletrônico,13987.54,Pendente
1002718,16190,118,3,2024-03-05,Transferência,Agência,4294.04,Concluída
1002719,16207,119,4,2025-08-07,Débito,Cartão,8511.75,Concluída
1002720,16224,120,5,2026-01-18,Pagamento,Cartão,287.18,Concluída
1002721,16241,101,1,2024-11-14,Transferência,Agência,12000.57,Concluída
1002722,16258,102,2,2022-03-16,Débito,Agência,11026.18,Concluída
1002723,16275,103,3,2026-07-17,Pagamento,Aplicativo,13894.59,Concluída
1002724,16292,104,4,2024-03-22,Crédito,Internet Banking,11372.98,Concluída
1002725,16309,105,5,2026-11-28,Crédito,Agência,5177.22,Pendente
1002726,16326,106,1,2023-10-04,Débito,Aplicativo,12225.16,Estornada
1002727,16343,107,2,2025-07-04,Pagamento,Cartão,8343.31,Estornada
1002728,16360,108,3,2023-07-13,Débito,Caixa Eletrônico,6339.37,Concluída
1002729,16377,109,4,2023-04-24,Crédito,Agência,7069.80,Concluída
1002730,16394,110,5,2022-03-14,Crédito,Agência,1890.12,Estornada
1002731,16411,111,1,2024-12-05,Crédito,Internet Banking,2162.38,Concluída
1002732,16428,112,2,2022-11-22,Pagamento,Aplicativo,990.82,Pendente
1002733,16445,113,3,2023-08-07,Débito,Aplicativo,10289.27,Concluída
1002734,16462,114,4,2022-04-06,Débito,Aplicativo,1712.63,Estornada
1002735,16479,115,5,2024-01-02,Débito,Internet Banking,10460.53,Concluída
1002736,16496,116,1,2026-05-22,Débito,Agência,8666.25,Estornada
1002737,16513,117,2,2025-09-06,Débito,Agência,12564.35,Estornada
1002738,16530,118,3,2023-03-24,Pagamento,Agência,12274.25,Concluída
1002739,16547,119,4,2024-07-02,Crédito,Cartão,7405.25,Pendente
1002740,16564,120,5,2022-08-11,Pagamento,Aplicativo,1372.30,Pendente
1002741,16581,101,1,2024-01-29,Pagamento,Cartão,10306.56,Concluída
1002742,16598,102,2,2025-12-26,Crédito,Agência,1277.68,Estornada
1002743,16615,103,3,2023-07-04,Pagamento,Cartão,10702.36,Concluída
1002744,16632,104,4,2022-05-29,Transferência,Internet Banking,848.82,Pendente
1002745,16649,105,5,2025-01-21,Transferência,Internet Banking,4900.58,Pendente
1002746,16666,106,1,2022-03-22,Pagamento,Aplicativo,10581.12,Pendente
1002747,16683,107,2,2025-12-16,Crédito,Agência,13504.36,Concluída
1002748,16700,108,3,2024-01-07,Débito,Internet Banking,838.18,Concluída
1002749,16717,109,4,2024-10-31,Débito,Aplicativo,10707.86,Concluída
1002750,16734,110,5,2025-01-28,Transferência,Internet Banking,2709.07,Concluída
1002751,16751,111,1,2026-03-01,Pagamento,Internet Banking,9525.08,Concluída
1002752,16768,112,2,2025-06-25,Crédito,Internet Banking,10383.46,Concluída
1002753,16785,113,3,2022-11-25,Pagamento,Agência,12535.30,Estornada
1002754,16802,114,4,2022-02-26,Pagamento,Internet Banking,951.80,Concluída
1002755,16819,115,5,2023-08-17,Transferência,Cartão,1006.68,Concluída
1002756,16836,116,1,2025-10-22,Crédito,Caixa Eletrônico,1899.74,Pendente
1002757,16853,117,2,2024-03-17,Crédito,Internet Banking,4009.65,Concluída
1002758,16870,118,3,2022-08-26,Transferência,Agência,1274.32,Estornada
1002759,16887,119,4,2024-11-09,Pagamento,Caixa Eletrônico,2893.96,Estornada
1002760,16904,120,5,2022-05-21,Débito,Agência,1360.90,Concluída
1002761,16921,101,1,2024-10-23,Débito,Agência,2126.77,Concluída
1002762,16938,102,2,2026-12-11,Pagamento,Agência,7714.41,Pendente
1002763,16955,103,3,2024-02-04,Pagamento,Aplicativo,339.72,Estornada
1002764,16972,104,4,2023-06-29,Débito,Cartão,6878.81,Pendente
1002765,16989,105,5,2022-01-23,Débito,Internet Banking,11968.87,Concluída
1002766,17006,106,1,2023-01-10,Débito,Internet Banking,6878.12,Concluída
1002767,17023,107,2,2026-12-24,Pagamento,Caixa Eletrônico,353.43,Estornada
1002768,17040,108,3,2026-01-10,Pagamento,Aplicativo,10504.79,Concluída
1002769,17057,109,4,2026-08-10,Crédito,Agência,9301.62,Concluída
1002770,17074,110,5,2025-06-23,Débito,Agência,789.86,Pendente
1002771,17091,111,1,2022-09-09,Pagamento,Caixa Eletrônico,7259.61,Concluída
1002772,17108,112,2,2024-09-12,Transferência,Caixa Eletrônico,11962.50,Pendente
1002773,17125,113,3,2024-09-21,Transferência,Cartão,12511.51,Estornada
1002774,17142,114,4,2023-12-31,Transferência,Aplicativo,11172.87,Concluída
1002775,17159,115,5,2026-01-24,Débito,Caixa Eletrônico,10295.63,Estornada
1002776,17176,116,1,2025-05-02,Transferência,Internet Banking,6740.05,Concluída
1002777,17193,117,2,2025-09-09,Crédito,Agência,4197.81,Concluída
1002778,17210,118,3,2024-08-19,Crédito,Internet Banking,1974.77,Estornada
1002779,17227,119,4,2022-09-22,Transferência,Caixa Eletrônico,452.71,Pendente
1002780,17244,120,5,2026-01-31,Crédito,Caixa Eletrônico,9692.58,Concluída
1002781,17261,101,1,2025-04-20,Débito,Internet Banking,6302.29,Concluída
1002782,17278,102,2,2023-03-05,Pagamento,Aplicativo,591.45,Estornada
1002783,17295,103,3,2026-03-14,Pagamento,Agência,7422.50,Pendente
1002784,17312,104,4,2026-08-24,Pagamento,Agência,14110.85,Pendente
1002785,17329,105,5,2022-09-23,Débito,Cartão,1613.35,Estornada
1002786,17346,106,1,2026-06-06,Crédito,Internet Banking,12221.56,Concluída
1002787,17363,107,2,2022-08-04,Crédito,Caixa Eletrônico,1310.51,Estornada
1002788,17380,108,3,2026-10-08,Transferência,Internet Banking,14884.57,Concluída
1002789,17397,109,4,2024-04-02,Transferência,Caixa Eletrônico,13025.15,Pendente
1002790,17414,110,5,2023-05-13,Débito,Aplicativo,307.20,Concluída
1002791,17431,111,1,2024-04-07,Crédito,Internet Banking,2361.15,Pendente
1002792,17448,112,2,2026-09-15,Crédito,Caixa Eletrônico,3213.31,Concluída
1002793,17465,113,3,2023-09-01,Transferência,Agência,10896.12,Pendente
1002794,17482,114,4,2024-03-12,Transferência,Agência,14830.78,Pendente
1002795,17499,115,5,2025-08-20,Transferência,Agência,10933.15,Concluída
1002796,17516,116,1,2023-05-09,Débito,Caixa Eletrônico,9011.54,Concluída
1002797,17533,117,2,2025-04-23,Crédito,Caixa Eletrônico,12369.74,Concluída
1002798,17550,118,3,2022-01-23,Pagamento,Aplicativo,14166.03,Estornada
1002799,17567,119,4,2024-12-25,Débito,Internet Banking,3502.82,Concluída
1002800,17584,120,5,2022-03-15,Transferência,Cartão,992.86,Concluída
1002801,17601,101,1,2022-01-19,Débito,Caixa Eletrônico,5514.55,Pendente
1002802,17618,102,2,2022-10-22,Débito,Internet Banking,9570.56,Pendente
1002803,17635,103,3,2022-11-22,Transferência,Caixa Eletrônico,4301.23,Concluída
1002804,17652,104,4,2026-06-18,Débito,Agência,12982.58,Concluída
1002805,17669,105,5,2026-09-11,Transferência,Agência,9663.82,Concluída
1002806,17686,106,1,2024-12-14,Crédito,Caixa Eletrônico,10540.73,Concluída
1002807,17703,107,2,2023-10-14,Débito,Caixa Eletrônico,6020.22,Pendente
1002808,17720,108,3,2025-11-07,Débito,Aplicativo,14041.30,Concluída
1002809,17737,109,4,2026-08-19,Débito,Cartão,2279.24,Pendente
1002810,17754,110,5,2023-01-01,Débito,Cartão,2748.31,Concluída
1002811,17771,111,1,2023-07-28,Crédito,Caixa Eletrônico,11606.12,Concluída
1002812,17788,112,2,2023-12-08,Pagamento,Agência,3410.93,Concluída
1002813,17805,113,3,2022-08-30,Crédito,Cartão,1226.63,Concluída
1002814,17822,114,4,2023-07-10,Crédito,Internet Banking,14087.54,Pendente
1002815,17839,115,5,2022-06-20,Débito,Internet Banking,8063.25,Concluída
1002816,17856,116,1,2024-02-05,Débito,Internet Banking,5313.55,Concluída
1002817,17873,117,2,2024-05-01,Débito,Internet Banking,10295.53,Pendente
1002818,17890,118,3,2024-10-03,Crédito,Cartão,13214.53,Concluída
1002819,17907,119,4,2023-05-29,Transferência,Internet Banking,1833.72,Estornada
1002820,17924,120,5,2025-06-17,Crédito,Agência,2261.84,Concluída
1002821,17941,101,1,2025-04-23,Pagamento,Caixa Eletrônico,4388.15,Concluída
1002822,17958,102,2,2026-09-04,Pagamento,Caixa Eletrônico,3504.82,Estornada
1002823,17975,103,3,2022-09-13,Débito,Agência,9148.23,Concluída
1002824,17992,104,4,2026-04-24,Débito,Agência,14234.09,Concluída
1002825,18009,105,5,2023-06-21,Débito,Caixa Eletrônico,14592.02,Pendente
1002826,18026,106,1,2024-09-12,Transferência,Aplicativo,4328.91,Pendente
1002827,18043,107,2,2025-10-16,Pagamento,Caixa Eletrônico,3456.62,Concluída
1002828,18060,108,3,2023-11-21,Débito,Aplicativo,9990.08,Concluída
1002829,18077,109,4,2026-10-16,Débito,Internet Banking,2224.35,Concluída
1002830,18094,110,5,2026-06-28,Crédito,Internet Banking,5163.90,Concluída
1002831,18111,111,1,2022-04-25,Débito,Cartão,5735.58,Concluída
1002832,18128,112,2,2025-08-08,Pagamento,Internet Banking,333.09,Concluída
1002833,18145,113,3,2022-05-04,Crédito,Aplicativo,9419.99,Estornada
1002834,18162,114,4,2022-08-16,Transferência,Agência,11798.52,Pendente
1002835,18179,115,5,2025-09-27,Pagamento,Caixa Eletrônico,12384.72,Concluída
1002836,18196,116,1,2023-01-07,Débito,Caixa Eletrônico,7092.18,Concluída
1002837,18213,117,2,2026-09-29,Crédito,Agência,12938.35,Estornada
1002838,18230,118,3,2022-12-15,Débito,Internet Banking,7737.24,Concluída
1002839,18247,119,4,2024-05-29,Transferência,Cartão,13985.86,Concluída
1002840,18264,120,5,2026-02-26,Pagamento,Cartão,10212.21,Estornada
1002841,18281,101,1,2023-02-02,Pagamento,Cartão,6248.82,Concluída
1002842,18298,102,2,2022-01-09,Débito,Internet Banking,2543.26,Concluída
1002843,18315,103,3,2026-08-25,Transferência,Agência,2069.29,Concluída
1002844,18332,104,4,2026-12-27,Crédito,Cartão,9078.33,Concluída
1002845,18349,105,5,2025-01-31,Débito,Cartão,13977.50,Estornada
1002846,18366,106,1,2022-10-28,Transferência,Caixa Eletrônico,12718.61,Pendente
1002847,18383,107,2,2024-04-16,Transferência,Agência,14729.32,Concluída
1002848,18400,108,3,2022-02-27,Pagamento,Aplicativo,8060.07,Concluída
1002849,18417,109,4,2025-11-27,Pagamento,Aplicativo,1462.26,Concluída
1002850,18434,110,5,2024-09-25,Débito,Cartão,4408.46,Estornada
1002851,18451,111,1,2024-11-14,Crédito,Caixa Eletrônico,5770.43,Concluída
1002852,18468,112,2,2026-04-02,Transferência,Cartão,9918.96,Pendente
1002853,18485,113,3,2025-02-11,Crédito,Caixa Eletrônico,5791.43,Concluída
1002854,18502,114,4,2022-07-09,Pagamento,Cartão,10905.60,Concluída
1002855,18519,115,5,2024-03-12,Débito,Cartão,588.83,Concluída
1002856,18536,116,1,2023-04-11,Transferência,Aplicativo,14502.51,Estornada
1002857,18553,117,2,2023-07-09,Pagamento,Cartão,8720.71,Concluída
1002858,18570,118,3,2024-08-08,Crédito,Agência,11889.64,Concluída
1002859,18587,119,4,2022-02-18,Crédito,Aplicativo,1078.06,Pendente
1002860,18604,120,5,2025-01-16,Débito,Internet Banking,8901.03,Estornada
1002861,18621,101,1,2026-11-30,Crédito,Caixa Eletrônico,5301.02,Concluída
1002862,18638,102,2,2025-02-02,Transferência,Aplicativo,4804.24,Concluída
1002863,18655,103,3,2025-10-31,Débito,Cartão,5296.30,Concluída
1002864,18672,104,4,2026-09-07,Pagamento,Agência,13967.40,Estornada
1002865,18689,105,5,2026-01-05,Crédito,Internet Banking,6039.42,Concluída
1002866,18706,106,1,2025-03-25,Transferência,Aplicativo,12754.56,Concluída
1002867,18723,107,2,2025-09-13,Pagamento,Aplicativo,1551.22,Estornada
1002868,18740,108,3,2025-06-26,Crédito,Cartão,933.98,Concluída
1002869,18757,109,4,2026-01-25,Débito,Caixa Eletrônico,14063.33,Pendente
1002870,18774,110,5,2026-03-30,Crédito,Cartão,1980.80,Concluída
1002871,18791,111,1,2025-10-09,Crédito,Agência,10237.53,Pendente
1002872,18808,112,2,2025-09-13,Débito,Internet Banking,5439.19,Concluída
1002873,18825,113,3,2025-12-15,Pagamento,Internet Banking,7512.62,Pendente
1002874,18842,114,4,2026-10-13,Crédito,Agência,607.32,Concluída
1002875,18859,115,5,2026-06-09,Pagamento,Aplicativo,10590.89,Estornada
1002876,18876,116,1,2023-03-15,Crédito,Caixa Eletrônico,5280.40,Concluída
1002877,18893,117,2,2022-09-17,Pagamento,Caixa Eletrônico,6117.42,Concluída
1002878,18910,118,3,2024-06-01,Débito,Caixa Eletrônico,9350.85,Concluída
1002879,18927,119,4,2023-08-05,Débito,Aplicativo,13130.43,Concluída
1002880,18944,120,5,2024-11-29,Débito,Agência,1668.23,Concluída
1002881,18961,101,1,2023-11-02,Débito,Agência,4768.56,Concluída
1002882,18978,102,2,2026-11-11,Pagamento,Aplicativo,3384.77,Concluída
1002883,18995,103,3,2024-08-12,Débito,Caixa Eletrônico,2491.27,Concluída
1002884,19012,104,4,2024-07-12,Pagamento,Agência,12751.39,Estornada
1002885,19029,105,5,2025-11-05,Transferência,Cartão,10486.15,Concluída
1002886,19046,106,1,2024-12-11,Transferência,Agência,13410.42,Pendente
1002887,19063,107,2,2022-11-15,Transferência,Internet Banking,3921.78,Concluída
1002888,19080,108,3,2026-12-06,Débito,Aplicativo,6824.65,Estornada
1002889,19097,109,4,2023-10-28,Transferência,Internet Banking,3080.56,Concluída
1002890,19114,110,5,2025-06-08,Crédito,Caixa Eletrônico,7825.02,Estornada
1002891,19131,111,1,2023-07-19,Transferência,Internet Banking,5644.40,Estornada
1002892,19148,112,2,2025-04-08,Transferência,Agência,1316.54,Concluída
1002893,19165,113,3,2023-01-12,Débito,Agência,3428.93,Estornada
1002894,19182,114,4,2023-04-09,Crédito,Internet Banking,6389.44,Estornada
1002895,19199,115,5,2025-01-01,Débito,Internet Banking,12847.33,Concluída
1002896,19216,116,1,2025-09-02,Transferência,Caixa Eletrônico,2586.97,Concluída
1002897,19233,117,2,2024-10-25,Pagamento,Cartão,2183.92,Concluída
1002898,19250,118,3,2023-10-28,Débito,Cartão,4833.19,Pendente
1002899,19267,119,4,2026-01-21,Transferência,Aplicativo,2993.32,Concluída
1002900,19284,120,5,2026-01-04,Pagamento,Caixa Eletrônico,5133.70,Pendente
1002901,19301,101,1,2025-05-01,Crédito,Cartão,315.33,Estornada
1002902,19318,102,2,2022-03-17,Pagamento,Agência,13342.23,Concluída
1002903,19335,103,3,2025-10-13,Transferência,Aplicativo,5730.44,Concluída
1002904,19352,104,4,2026-03-20,Pagamento,Aplicativo,2645.47,Pendente
1002905,19369,105,5,2026-11-02,Transferência,Caixa Eletrônico,11768.81,Estornada
1002906,19386,106,1,2022-10-07,Débito,Caixa Eletrônico,5794.34,Concluída
1002907,19403,107,2,2023-10-03,Débito,Cartão,9613.59,Concluída
1002908,19420,108,3,2024-01-10,Débito,Cartão,12073.32,Concluída
1002909,19437,109,4,2022-08-13,Transferência,Internet Banking,2234.73,Concluída
1002910,19454,110,5,2023-04-15,Débito,Caixa Eletrônico,215.37,Concluída
1002911,19471,111,1,2024-11-08,Pagamento,Internet Banking,1394.05,Pendente
1002912,19488,112,2,2026-03-21,Pagamento,Caixa Eletrônico,10675.14,Concluída
1002913,19505,113,3,2022-09-20,Crédito,Cartão,11679.09,Concluída
1002914,19522,114,4,2024-07-15,Crédito,Aplicativo,14838.54,Concluída
1002915,19539,115,5,2024-02-01,Débito,Internet Banking,12528.31,Estornada
1002916,19556,116,1,2026-09-09,Crédito,Caixa Eletrônico,4632.63,Estornada
1002917,19573,117,2,2024-02-20,Transferência,Cartão,7271.83,Concluída
1002918,19590,118,3,2022-03-03,Crédito,Internet Banking,7777.56,Pendente
1002919,19607,119,4,2022-12-07,Crédito,Caixa Eletrônico,6321.16,Concluída
1002920,19624,120,5,2023-11-23,Crédito,Agência,1738.36,Estornada
1002921,19641,101,1,2025-01-30,Transferência,Internet Banking,6767.06,Concluída
1002922,19658,102,2,2024-02-16,Pagamento,Agência,2043.22,Concluída
1002923,19675,103,3,2025-04-05,Débito,Agência,12676.53,Concluída
1002924,19692,104,4,2026-07-12,Débito,Internet Banking,9284.33,Concluída
1002925,19709,105,5,2024-06-14,Transferência,Internet Banking,11473.11,Estornada
1002926,19726,106,1,2023-01-30,Pagamento,Internet Banking,1581.82,Concluída
1002927,19743,107,2,2026-11-05,Pagamento,Cartão,6483.74,Concluída
1002928,19760,108,3,2022-07-20,Pagamento,Agência,2092.33,Concluída
1002929,19777,109,4,2023-09-11,Transferência,Internet Banking,11459.18,Pendente
1002930,19794,110,5,2024-06-27,Débito,Agência,12527.58,Concluída
1002931,19811,111,1,2023-12-07,Débito,Caixa Eletrônico,4090.11,Pendente
1002932,19828,112,2,2022-10-05,Transferência,Caixa Eletrônico,4310.12,Concluída
