pagamento_id,emprestimo_id,cliente_id,data_vencimento,data_pagamento,numero_parcela,valor_parcela,status_pagamento
9005846,500585,11609,2025-06-24,2025-06-22,6,16512.03,Pago
9005847,500585,11609,2025-07-24,2025-07-22,7,16512.03,Pago
9005848,500585,11609,2025-08-24,2025-08-22,8,16512.03,Pago
9005849,500585,11609,2025-09-24,2025-09-22,9,16512.03,Pago
9005850,500585,11609,2025-10-24,2025-10-22,10,16512.03,Pago
9005851,500586,11646,2025-01-10,2025-01-08,1,1422.57,Pago
9005852,500586,11646,2025-02-10,2025-02-08,2,1422.57,Pago
9005853,500586,11646,2025-03-10,2025-03-08,3,1422.57,Pago
9005854,500586,11646,2025-04-10,2025-04-08,4,1422.57,Pago
9005855,500586,11646,2025-05-10,2025-05-08,5,1422.57,Pago
9005856,500586,11646,2025-06-10,2025-06-08,6,1422.57,Pago
9005857,500586,11646,2025-07-10,2025-07-08,7,1422.57,Pago
9005858,500586,11646,2025-08-10,2025-08-08,8,1422.57,Pago
9005859,500586,11646,2025-09-10,2025-09-18,9,1422.57,Em atraso
9005860,500586,11646,2025-10-10,2025-10-08,10,1422.57,Pago
9005861,500587,11683,2025-01-11,2025-01-09,1,833.76,Pago
9005862,500587,11683,2025-02-11,2025-02-09,2,833.76,Pago
9005863,500587,11683,2025-03-11,2025-03-09,3,833.76,Pago
9005864,500587,11683,2025-04-11,2025-04-09,4,833.76,Pago
9005865,500587,11683,2025-05-11,2025-05-09,5,833.76,Pago
9005866,500587,11683,2025-06-11,2025-06-09,6,833.76,Pago
9005867,500587,11683,2025-07-11,2025-07-09,7,833.76,Pago
9005868,500587,11683,2025-08-11,2025-08-09,8,833.76,Pago
9005869,500587,11683,2025-09-11,2025-09-09,9,833.76,Pago
9005870,500587,11683,2025-10-11,2025-10-09,10,833.76,Pago
9005871,500588,11720,2025-01-12,2025-01-10,1,17567.64,Pago
9005872,500588,11720,2025-02-12,2025-02-10,2,17567.64,Pago
9005873,500588,11720,2025-03-12,2025-03-10,3,17567.64,Pago
9005874,500588,11720,2025-04-12,2025-04-10,4,17567.64,Pago
9005875,500588,11720,2025-05-12,2025-05-10,5,17567.64,Pago
9005876,500588,11720,2025-06-12,2025-06-10,6,17567.64,Pago
9005877,500588,11720,2025-07-12,2025-07-10,7,17567.64,Pago
9005878,500588,11720,2025-08-12,2025-08-10,8,17567.64,Pago
9005879,500588,11720,2025-09-12,2025-09-10,9,17567.64,Pago
9005880,500588,11720,2025-10-12,2025-10-10,10,17567.64,Pago
9005881,500589,11757,2025-01-13,2025-01-11,1,1573.68,Pago
9005882,500589,11757,2025-02-13,2025-02-11,2,1573.68,Pago
9005883,500589,11757,2025-03-13,2025-03-11,3,1573.68,Pago
9005884,500589,11757,2025-04-13,2025-04-11,4,1573.68,Pago
9005885,500589,11757,2025-05-13,2025-05-11,5,1573.68,Pago
9005886,500589,11757,2025-06-13,2025-06-11,6,1573.68,Pago
9005887,500589,11757,2025-07-13,2025-07-11,7,1573.68,Pago
9005888,500589,11757,2025-08-13,2025-08-21,8,1573.68,Em atraso
9005889,500589,11757,2025-09-13,2025-09-11,9,1573.68,Pago
9005890,500589,11757,2025-10-13,2025-10-11,10,1573.68,Pago
9005891,500590,11794,2025-01-14,2025-01-12,1,673.05,Pago
9005892,500590,11794,2025-02-14,2025-02-12,2,673.05,Pago
9005893,500590,11794,2025-03-14,2025-03-12,3,673.05,Pago
9005894,500590,11794,2025-04-14,2025-04-12,4,673.05,Pago
9005895,500590,11794,2025-05-14,2025-05-12,5,673.05,Pago
9005896,500590,11794,2025-06-14,2025-06-12,6,673.05,Pago
9005897,500590,11794,2025-07-14,2025-07-12,7,673.05,Pago
9005898,500590,11794,2025-08-14,2025-08-12,8,673.05,Pago
9005899,500590,11794,2025-09-14,2025-09-12,9,673.05,Pago
9005900,500590,11794,2025-10-14,2025-10-12,10,673.05,Pago
9005901,500591,11831,2025-01-15,2025-01-13,1,2987.41,Pago
9005902,500591,11831,2025-02-15,2025-02-13,2,2987.41,Pago
9005903,500591,11831,2025-03-15,2025-03-13,3,2987.41,Pago
9005904,500591,11831,2025-04-15,2025-04-13,4,2987.41,Pago
9005905,500591,11831,2025-05-15,2025-05-13,5,2987.41,Pago
9005906,500591,11831,2025-06-15,2025-06-13,6,2987.41,Pago
9005907,500591,11831,2025-07-15,2025-07-13,7,2987.41,Pago
9005908,500591,11831,2025-08-15,2025-08-13,8,2987.41,Pago
9005909,500591,11831,2025-09-15,2025-09-13,9,2987.41,Pago
9005910,500591,11831,2025-10-15,2025-10-13,10,2987.41,Pago
9005911,500592,11868,2025-01-16,2025-01-14,1,1982.58,Pago
9005912,500592,11868,2025-02-16,2025-02-14,2,1982.58,Pago
9005913,500592,11868,2025-03-16,2025-03-14,3,1982.58,Pago
9005914,500592,11868,2025-04-16,2025-04-14,4,1982.58,Pago
9005915,500592,11868,2025-05-16,2025-05-14,5,1982.58,Pago
9005916,500592,11868,2025-06-16,2025-06-14,6,1982.58,Pago
9005917,500592,11868,2025-07-16,2025-07-24,7,1982.58,Em atraso
9005918,500592,11868,2025-08-16,,8,1982.58,Pendente
9005919,500592,11868,2025-09-16,2025-09-14,9,1982.58,Pago
9005920,500592,11868,2025-10-16,2025-10-14,10,1982.58,Pago
9005921,500593,11905,2025-01-17,2025-01-15,1,4608.36,Pago
9005922,500593,11905,2025-02-17,2025-02-15,2,4608.36,Pago
9005923,500593,11905,2025-03-17,2025-03-15,3,4608.36,Pago
9005924,500593,11905,2025-04-17,2025-04-15,4,4608.36,Pago
9005925,500593,11905,2025-05-17,2025-05-15,5,4608.36,Pago
9005926,500593,11905,2025-06-17,2025-06-15,6,4608.36,Pago
9005927,500593,11905,2025-07-17,2025-07-15,7,4608.36,Pago
9005928,500593,11905,2025-08-17,2025-08-15,8,4608.36,Pago
9005929,500593,11905,2025-09-17,2025-09-15,9,4608.36,Pago
9005930,500593,11905,2025-10-17,2025-10-15,10,4608.36,Pago
9005931,500594,11942,2025-01-18,2025-01-16,1,2587.66,Pago
9005932,500594,11942,2025-02-18,2025-02-16,2,2587.66,Pago
9005933,500594,11942,2025-03-18,2025-03-16,3,2587.66,Pago
9005934,500594,11942,2025-04-18,2025-04-16,4,2587.66,Pago
9005935,500594,11942,2025-05-18,2025-05-16,5,2587.66,Pago
9005936,500594,11942,2025-06-18,2025-06-16,6,2587.66,Pago
9005937,500594,11942,2025-07-18,2025-07-16,7,2587.66,Pago
9005938,500594,11942,2025-08-18,2025-08-16,8,2587.66,Pago
9005939,500594,11942,2025-09-18,2025-09-16,9,2587.66,Pago
9005940,500594,11942,2025-10-18,2025-10-16,10,2587.66,Pago
9005941,500595,11979,2025-01-19,2025-01-17,1,2028.15,Pago
9005942,500595,11979,2025-02-19,2025-02-17,2,2028.15,Pago
9005943,500595,11979,2025-03-19,2025-03-17,3,2028.15,Pago
9005944,500595,11979,2025-04-19,2025-04-17,4,2028.15,Pago
9005945,500595,11979,2025-05-19,2025-05-17,5,2028.15,Pago
9005946,500595,11979,2025-06-19,2025-06-27,6,2028.15,Em atraso
9005947,500595,11979,2025-07-19,2025-07-17,7,2028.15,Pago
9005948,500595,11979,2025-08-19,2025-08-17,8,2028.15,Pago
9005949,500595,11979,2025-09-19,2025-09-17,9,2028.15,Pago
9005950,500595,11979,2025-10-19,2025-10-17,10,2028.15,Pago
9005951,500596,12016,2025-01-20,2025-01-18,1,1626.57,Pago
9005952,500596,12016,2025-02-20,2025-02-18,2,1626.57,Pago
9005953,500596,12016,2025-03-20,2025-03-18,3,1626.57,Pago
9005954,500596,12016,2025-04-20,2025-04-18,4,1626.57,Pago
9005955,500596,12016,2025-05-20,2025-05-18,5,1626.57,Pago
9005956,500596,12016,2025-06-20,2025-06-18,6,1626.57,Pago
9005957,500596,12016,2025-07-20,2025-07-18,7,1626.57,Pago
9005958,500596,12016,2025-08-20,2025-08-18,8,1626.57,Pago
9005959,500596,12016,2025-09-20,2025-09-18,9,1626.57,Pago
9005960,500596,12016,2025-10-20,2025-10-18,10,1626.57,Pago
9005961,500597,12053,2025-01-21,2025-01-19,1,5848.55,Pago
9005962,500597,12053,2025-02-21,2025-02-19,2,5848.55,Pago
9005963,500597,12053,2025-03-21,2025-03-19,3,5848.55,Pago
9005964,500597,12053,2025-04-21,2025-04-19,4,5848.55,Pago
9005965,500597,12053,2025-05-21,2025-05-19,5,5848.55,Pago
9005966,500597,12053,2025-06-21,2025-06-19,6,5848.55,Pago
9005967,500597,12053,2025-07-21,2025-07-19,7,5848.55,Pago
9005968,500597,12053,2025-08-21,2025-08-19,8,5848.55,Pago
9005969,500597,12053,2025-09-21,2025-09-19,9,5848.55,Pago
9005970,500597,12053,2025-10-21,2025-10-19,10,5848.55,Pago
9005971,500598,12090,2025-01-22,2025-01-20,1,8735.98,Pago
9005972,500598,12090,2025-02-22,2025-02-20,2,8735.98,Pago
9005973,500598,12090,2025-03-22,2025-03-20,3,8735.98,Pago
9005974,500598,12090,2025-04-22,2025-04-20,4,8735.98,Pago
9005975,500598,12090,2025-05-22,2025-05-30,5,8735.98,Em atraso
9005976,500598,12090,2025-06-22,2025-06-20,6,8735.98,Pago
9005977,500598,12090,2025-07-22,2025-07-20,7,8735.98,Pago
9005978,500598,12090,2025-08-22,2025-08-20,8,8735.98,Pago
9005979,500598,12090,2025-09-22,2025-09-20,9,8735.98,Pago
9005980,500598,12090,2025-10-22,2025-10-20,10,8735.98,Pago
9005981,500599,12127,2025-01-23,2025-01-21,1,697.58,Pago
9005982,500599,12127,2025-02-23,2025-02-21,2,697.58,Pago
9005983,500599,12127,2025-03-23,2025-03-21,3,697.58,Pago
9005984,500599,12127,2025-04-23,2025-04-21,4,697.58,Pago
9005985,500599,12127,2025-05-23,2025-05-21,5,697.58,Pago
9005986,500599,12127,2025-06-23,2025-06-21,6,697.58,Pago
9005987,500599,12127,2025-07-23,2025-07-21,7,697.58,Pago
9005988,500599,12127,2025-08-23,2025-08-21,8,697.58,Pago
9005989,500599,12127,2025-09-23,2025-09-21,9,697.58,Pago
9005990,500599,12127,2025-10-23,2025-10-21,10,697.58,Pago
9005991,500600,12164,2025-01-24,2025-01-22,1,1877.94,Pago
9005992,500600,12164,2025-02-24,2025-02-22,2,1877.94,Pago
9005993,500600,12164,2025-03-24,2025-03-22,3,1877.94,Pago
9005994,500600,12164,2025-04-24,2025-04-22,4,1877.94,Pago
9005995,500600,12164,2025-05-24,2025-05-22,5,1877.94,Pago
9005996,500600,12164,2025-06-24,2025-06-22,6,1877.94,Pago
9005997,500600,12164,2025-07-24,2025-07-22,7,1877.94,Pago
9005998,500600,12164,2025-08-24,2025-08-22,8,1877.94,Pago
9005999,500600,12164,2025-09-24,2025-09-22,9,1877.94,Pago
9006000,500600,12164,2025-10-24,2025-10-22,10,1877.94,Pago
9006001,500601,12201,2025-01-10,2025-01-08,1,1698.92,Pago
9006002,500601,12201,2025-02-10,2025-02-08,2,1698.92,Pago
9006003,500601,12201,2025-03-10,2025-03-08,3,1698.92,Pago
9006004,500601,12201,2025-04-10,2025-04-18,4,1698.92,Em atraso
9006005,500601,12201,2025-05-10,2025-05-08,5,1698.92,Pago
9006006,500601,12201,2025-06-10,2025-06-08,6,1698.92,Pago
9006007,500601,12201,2025-07-10,2025-07-08,7,1698.92,Pago
9006008,500601,12201,2025-08-10,2025-08-08,8,1698.92,Pago
9006009,500601,12201,2025-09-10,2025-09-08,9,1698.92,Pago
9006010,500601,12201,2025-10-10,2025-10-08,10,1698.92,Pago
9006011,500602,12238,2025-01-11,2025-01-09,1,2142.73,Pago
9006012,500602,12238,2025-02-11,2025-02-09,2,2142.73,Pago
9006013,500602,12238,2025-03-11,2025-03-09,3,2142.73,Pago
9006014,500602,12238,2025-04-11,2025-04-09,4,2142.73,Pago
9006015,500602,12238,2025-05-11,,5,2142.73,Pendente
9006016,500602,12238,2025-06-11,2025-06-09,6,2142.73,Pago
9006017,500602,12238,2025-07-11,2025-07-09,7,2142.73,Pago
9006018,500602,12238,2025-08-11,2025-08-09,8,2142.73,Pago
9006019,500602,12238,2025-09-11,2025-09-09,9,2142.73,Pago
9006020,500602,12238,2025-10-11,2025-10-09,10,2142.73,Pago
9006021,500603,12275,2025-01-12,2025-01-10,1,1135.53,Pago
9006022,500603,12275,2025-02-12,2025-02-10,2,1135.53,Pago
9006023,500603,12275,2025-03-12,2025-03-10,3,1135.53,Pago
9006024,500603,12275,2025-04-12,2025-04-10,4,1135.53,Pago
9006025,500603,12275,2025-05-12,2025-05-10,5,1135.53,Pago
9006026,500603,12275,2025-06-12,2025-06-10,6,1135.53,Pago
9006027,500603,12275,2025-07-12,2025-07-10,7,1135.53,Pago
9006028,500603,12275,2025-08-12,2025-08-10,8,1135.53,Pago
9006029,500603,12275,2025-09-12,2025-09-10,9,1135.53,Pago
9006030,500603,12275,2025-10-12,2025-10-10,10,1135.53,Pago
9006031,500604,12312,2025-01-13,2025-01-11,1,1801.09,Pago
9006032,500604,12312,2025-02-13,2025-02-11,2,1801.09,Pago
9006033,500604,12312,2025-03-13,2025-03-21,3,1801.09,Em atraso
9006034,500604,12312,2025-04-13,2025-04-11,4,1801.09,Pago
9006035,500604,12312,2025-05-13,2025-05-11,5,1801.09,Pago
9006036,500604,12312,2025-06-13,2025-06-11,6,1801.09,Pago
9006037,500604,12312,2025-07-13,2025-07-11,7,1801.09,Pago
9006038,500604,12312,2025-08-13,2025-08-11,8,1801.09,Pago
9006039,500604,12312,2025-09-13,2025-09-11,9,1801.09,Pago
9006040,500604,12312,2025-10-13,2025-10-11,10,1801.09,Pago
9006041,500605,12349,2025-01-14,2025-01-12,1,769.45,Pago
9006042,500605,12349,2025-02-14,2025-02-12,2,769.45,Pago
9006043,500605,12349,2025-03-14,2025-03-12,3,769.45,Pago
9006044,500605,12349,2025-04-14,2025-04-12,4,769.45,Pago
9006045,500605,12349,2025-05-14,2025-05-12,5,769.45,Pago
9006046,500605,12349,2025-06-14,2025-06-12,6,769.45,Pago
9006047,500605,12349,2025-07-14,2025-07-12,7,769.45,Pago
9006048,500605,12349,2025-08-14,2025-08-12,8,769.45,Pago
9006049,500605,12349,2025-09-14,2025-09-12,9,769.45,Pago
9006050,500605,12349,2025-10-14,2025-10-12,10,769.45,Pago
9006051,500606,12386,2025-01-15,2025-01-13,1,73.64,Pago
9006052,500606,12386,2025-02-15,2025-02-13,2,73.64,Pago
9006053,500606,12386,2025-03-15,2025-03-13,3,73.64,Pago
9006054,500606,12386,2025-04-15,2025-04-13,4,73.64,Pago
9006055,500606,12386,2025-05-15,2025-05-13,5,73.64,Pago
9006056,500606,12386,2025-06-15,2025-06-13,6,73.64,Pago
9006057,500606,12386,2025-07-15,2025-07-13,7,73.64,Pago
9006058,500606,12386,2025-08-15,2025-08-13,8,73.64,Pago
9006059,500606,12386,2025-09-15,2025-09-13,9,73.64,Pago
9006060,500606,12386,2025-10-15,2025-10-13,10,73.64,Pago
9006061,500607,12423,2025-01-16,2025-01-14,1,1458.59,Pago
9006062,500607,12423,2025-02-16,2025-02-24,2,1458.59,Em atraso
9006063,500607,12423,2025-03-16,2025-03-14,3,1458.59,Pago
9006064,500607,12423,2025-04-16,2025-04-14,4,1458.59,Pago
9006065,500607,12423,2025-05-16,2025-05-14,5,1458.59,Pago
9006066,500607,12423,2025-06-16,2025-06-14,6,1458.59,Pago
9006067,500607,12423,2025-07-16,2025-07-14,7,1458.59,Pago
9006068,500607,12423,2025-08-16,2025-08-14,8,1458.59,Pago
9006069,500607,12423,2025-09-16,2025-09-14,9,1458.59,Pago
9006070,500607,12423,2025-10-16,2025-10-14,10,1458.59,Pago
9006071,500608,12460,2025-01-17,2025-01-15,1,2292.42,Pago
9006072,500608,12460,2025-02-17,2025-02-15,2,2292.42,Pago
9006073,500608,12460,2025-03-17,2025-03-15,3,2292.42,Pago
9006074,500608,12460,2025-04-17,2025-04-15,4,2292.42,Pago
9006075,500608,12460,2025-05-17,2025-05-15,5,2292.42,Pago
9006076,500608,12460,2025-06-17,2025-06-15,6,2292.42,Pago
9006077,500608,12460,2025-07-17,2025-07-15,7,2292.42,Pago
9006078,500608,12460,2025-08-17,2025-08-15,8,2292.42,Pago
9006079,500608,12460,2025-09-17,2025-09-15,9,2292.42,Pago
9006080,500608,12460,2025-10-17,2025-10-15,10,2292.42,Pago
9006081,500609,12497,2025-01-18,2025-01-16,1,1793.71,Pago
9006082,500609,12497,2025-02-18,2025-02-16,2,1793.71,Pago
9006083,500609,12497,2025-03-18,2025-03-16,3,1793.71,Pago
9006084,500609,12497,2025-04-18,2025-04-16,4,1793.71,Pago
9006085,500609,12497,2025-05-18,2025-05-16,5,1793.71,Pago
9006086,500609,12497,2025-06-18,2025-06-16,6,1793.71,Pago
9006087,500609,12497,2025-07-18,2025-07-16,7,1793.71,Pago
9006088,500609,12497,2025-08-18,2025-08-16,8,1793.71,Pago
9006089,500609,12497,2025-09-18,2025-09-16,9,1793.71,Pago
9006090,500609,12497,2025-10-18,2025-10-16,10,1793.71,Pago
9006091,500610,12534,2025-01-19,2025-01-27,1,3445.96,Em atraso
9006092,500610,12534,2025-02-19,2025-02-17,2,3445.96,Pago
9006093,500610,12534,2025-03-19,2025-03-17,3,3445.96,Pago
9006094,500610,12534,2025-04-19,2025-04-17,4,3445.96,Pago
9006095,500610,12534,2025-05-19,2025-05-17,5,3445.96,Pago
9006096,500610,12534,2025-06-19,2025-06-17,6,3445.96,Pago
9006097,500610,12534,2025-07-19,2025-07-17,7,3445.96,Pago
9006098,500610,12534,2025-08-19,2025-08-17,8,3445.96,Pago
9006099,500610,12534,2025-09-19,2025-09-17,9,3445.96,Pago
9006100,500610,12534,2025-10-19,2025-10-17,10,3445.96,Pago
9006101,500611,12571,2025-01-20,2025-01-18,1,4822.16,Pago
9006102,500611,12571,2025-02-20,2025-02-18,2,4822.16,Pago
9006103,500611,12571,2025-03-20,2025-03-18,3,4822.16,Pago
9006104,500611,12571,2025-04-20,2025-04-18,4,4822.16,Pago
9006105,500611,12571,2025-05-20,2025-05-18,5,4822.16,Pago
9006106,500611,12571,2025-06-20,2025-06-18,6,4822.16,Pago
9006107,500611,12571,2025-07-20,2025-07-18,7,4822.16,Pago
9006108,500611,12571,2025-08-20,2025-08-18,8,4822.16,Pago
9006109,500611,12571,2025-09-20,2025-09-18,9,4822.16,Pago
9006110,500611,12571,2025-10-20,2025-10-18,10,4822.16,Pago
9006111,500612,12608,2025-01-21,2025-01-19,1,1563.01,Pago
9006112,500612,12608,2025-02-21,,2,1563.01,Pendente
9006113,500612,12608,2025-03-21,2025-03-19,3,1563.01,Pago
9006114,500612,12608,2025-04-21,2025-04-19,4,1563.01,Pago
9006115,500612,12608,2025-05-21,2025-05-19,5,1563.01,Pago
9006116,500612,12608,2025-06-21,2025-06-19,6,1563.01,Pago
9006117,500612,12608,2025-07-21,2025-07-19,7,1563.01,Pago
9006118,500612,12608,2025-08-21,2025-08-19,8,1563.01,Pago
9006119,500612,12608,2025-09-21,2025-09-19,9,1563.01,Pago
9006120,500612,12608,2025-10-21,2025-10-29,10,1563.01,Em atraso
9006121,500613,12645,2025-01-22,2025-01-20,1,5937.51,Pago
9006122,500613,12645,2025-02-22,2025-02-20,2,5937.51,Pago
9006123,500613,12645,2025-03-22,2025-03-20,3,5937.51,Pago
9006124,500613,12645,2025-04-22,2025-04-20,4,5937.51,Pago
9006125,500613,12645,2025-05-22,2025-05-20,5,5937.51,Pago
9006126,500613,12645,2025-06-22,2025-06-20,6,5937.51,Pago
9006127,500613,12645,2025-07-22,2025-07-20,7,5937.51,Pago
9006128,500613,12645,2025-08-22,2025-08-20,8,5937.51,Pago
9006129,500613,12645,2025-09-22,2025-09-20,9,5937.51,Pago
9006130,500613,12645,2025-10-22,2025-10-20,10,5937.51,Pago
9006131,500614,12682,2025-01-23,2025-01-21,1,89.78,Pago
9006132,500614,12682,2025-02-23,2025-02-21,2,89.78,Pago
9006133,500614,12682,2025-03-23,2025-03-21,3,89.78,Pago
9006134,500614,12682,2025-04-23,2025-04-21,4,89.78,Pago
9006135,500614,12682,2025-05-23,2025-05-21,5,89.78,Pago
9006136,500614,12682,2025-06-23,2025-06-21,6,89.78,Pago
9006137,500614,12682,2025-07-23,2025-07-21,7,89.78,Pago
9006138,500614,12682,2025-08-23,2025-08-21,8,89.78,Pago
9006139,500614,12682,2025-09-23,2025-09-21,9,89.78,Pago
9006140,500614,12682,2025-10-23,2025-10-21,10,89.78,Pago
9006141,500615,12719,2025-01-24,2025-01-22,1,1378.58,Pago
9006142,500615,12719,2025-02-24,2025-02-22,2,1378.58,Pago
9006143,500615,12719,2025-03-24,2025-03-22,3,1378.58,Pago
9006144,500615,12719,2025-04-24,2025-04-22,4,1378.58,Pago
9006145,500615,12719,2025-05-24,2025-05-22,5,1378.58,Pago
9006146,500615,12719,2025-06-24,2025-06-22,6,1378.58,Pago
9006147,500615,12719,2025-07-24,2025-07-22,7,1378.58,Pago
9006148,500615,12719,2025-08-24,2025-08-22,8,1378.58,Pago
9006149,500615,12719,2025-09-24,2025-10-02,9,1378.58,Em atraso
9006150,500615,12719,2025-10-24,2025-10-22,10,1378.58,Pago
9006151,500616,12756,2025-01-10,2025-01-08,1,11822.98,Pago
9006152,500616,12756,2025-02-10,2025-02-08,2,11822.98,Pago
9006153,500616,12756,2025-03-10,2025-03-08,3,11822.98,Pago
9006154,500616,12756,2025-04-10,2025-04-08,4,11822.98,Pago
9006155,500616,12756,2025-05-10,2025-05-08,5,11822.98,Pago
9006156,500616,12756,2025-06-10,2025-06-08,6,11822.98,Pago
9006157,500616,12756,2025-07-10,2025-07-08,7,11822.98,Pago
9006158,500616,12756,2025-08-10,2025-08-08,8,11822.98,Pago
9006159,500616,12756,2025-09-10,2025-09-08,9,11822.98,Pago
9006160,500616,12756,2025-10-10,2025-10-08,10,11822.98,Pago
9006161,500617,12793,2025-01-11,2025-01-09,1,151.65,Pago
9006162,500617,12793,2025-02-11,2025-02-09,2,151.65,Pago
9006163,500617,12793,2025-03-11,2025-03-09,3,151.65,Pago
9006164,500617,12793,2025-04-11,2025-04-09,4,151.65,Pago
9006165,500617,12793,2025-05-11,2025-05-09,5,151.65,Pago
9006166,500617,12793,2025-06-11,2025-06-09,6,151.65,Pago
9006167,500617,12793,2025-07-11,2025-07-09,7,151.65,Pago
9006168,500617,12793,2025-08-11,2025-08-09,8,151.65,Pago
9006169,500617,12793,2025-09-11,2025-09-09,9,151.65,Pago
9006170,500617,12793,2025-10-11,2025-10-09,10,151.65,Pago
9006171,500618,12830,2025-01-12,2025-01-10,1,907.66,Pago
9006172,500618,12830,2025-02-12,2025-02-10,2,907.66,Pago
9006173,500618,12830,2025-03-12,2025-03-10,3,907.66,Pago
9006174,500618,12830,2025-04-12,2025-04-10,4,907.66,Pago
9006175,500618,12830,2025-05-12,2025-05-10,5,907.66,Pago
9006176,500618,12830,2025-06-12,2025-06-10,6,907.66,Pago
9006177,500618,12830,2025-07-12,2025-07-10,7,907.66,Pago
9006178,500618,12830,2025-08-12,2025-08-20,8,907.66,Em atraso
9006179,500618,12830,2025-09-12,2025-09-10,9,907.66,Pago
9006180,500618,12830,2025-10-12,2025-10-10,10,907.66,Pago
9006181,500619,12867,2025-01-13,2025-01-11,1,1255.01,Pago
9006182,500619,12867,2025-02-13,2025-02-11,2,1255.01,Pago
9006183,500619,12867,2025-03-13,2025-03-11,3,1255.01,Pago
9006184,500619,12867,2025-04-13,2025-04-11,4,1255.01,Pago
9006185,500619,12867,2025-05-13,2025-05-11,5,1255.01,Pago
9006186,500619,12867,2025-06-13,2025-06-11,6,1255.01,Pago
9006187,500619,12867,2025-07-13,2025-07-11,7,1255.01,Pago
9006188,500619,12867,2025-08-13,2025-08-11,8,1255.01,Pago
9006189,500619,12867,2025-09-13,2025-09-11,9,1255.01,Pago
9006190,500619,12867,2025-10-13,2025-10-11,10,1255.01,Pago
9006191,500620,12904,2025-01-14,2025-01-12,1,6528.85,Pago
9006192,500620,12904,2025-02-14,2025-02-12,2,6528.85,Pago
9006193,500620,12904,2025-03-14,2025-03-12,3,6528.85,Pago
9006194,500620,12904,2025-04-14,2025-04-12,4,6528.85,Pago
9006195,500620,12904,2025-05-14,2025-05-12,5,6528.85,Pago
9006196,500620,12904,2025-06-14,2025-06-12,6,6528.85,Pago
9006197,500620,12904,2025-07-14,2025-07-12,7,6528.85,Pago
9006198,500620,12904,2025-08-14,2025-08-12,8,6528.85,Pago
9006199,500620,12904,2025-09-14,2025-09-12,9,6528.85,Pago
9006200,500620,12904,2025-10-14,2025-10-12,10,6528.85,Pago
9006201,500621,12941,2025-01-15,2025-01-13,1,769.58,Pago
9006202,500621,12941,2025-02-15,2025-02-13,2,769.58,Pago
9006203,500621,12941,2025-03-15,2025-03-13,3,769.58,Pago
9006204,500621,12941,2025-04-15,2025-04-13,4,769.58,Pago
9006205,500621,12941,2025-05-15,2025-05-13,5,769.58,Pago
9006206,500621,12941,2025-06-15,2025-06-13,6,769.58,Pago
9006207,500621,12941,2025-07-15,2025-07-23,7,769.58,Em atraso
9006208,500621,12941,2025-08-15,2025-08-13,8,769.58,Pago
9006209,500621,12941,2025-09-15,,9,769.58,Pendente
9006210,500621,12941,2025-10-15,2025-10-13,10,769.58,Pago
9006211,500622,12978,2025-01-16,2025-01-14,1,4000.92,Pago
9006212,500622,12978,2025-02-16,2025-02-14,2,4000.92,Pago
9006213,500622,12978,2025-03-16,2025-03-14,3,4000.92,Pago
9006214,500622,12978,2025-04-16,2025-04-14,4,4000.92,Pago
9006215,500622,12978,2025-05-16,2025-05-14,5,4000.92,Pago
9006216,500622,12978,2025-06-16,2025-06-14,6,4000.92,Pago
9006217,500622,12978,2025-07-16,2025-07-14,7,4000.92,Pago
9006218,500622,12978,2025-08-16,2025-08-14,8,4000.92,Pago
9006219,500622,12978,2025-09-16,2025-09-14,9,4000.92,Pago
9006220,500622,12978,2025-10-16,2025-10-14,10,4000.92,Pago
9006221,500623,13015,2025-01-17,2025-01-15,1,3583.45,Pago
