emprestimo_id,cliente_id,agencia_id,produto_id,data_contratacao,valor_contratado,quantidade_parcelas,taxa_mensal,status_emprestimo
501915,20819,115,3,2023-12-03,110074.85,6,0.0324,Ativo
501916,20856,116,3,2024-09-15,33360.24,24,0.0346,Ativo
501917,20893,117,4,2021-08-16,39739.18,36,0.0112,Ativo
501918,20930,118,4,2025-02-08,80475.34,60,0.0411,Ativo
501919,20967,119,3,2025-09-10,64473.17,60,0.0128,Quitado
501920,21004,120,3,2023-07-27,100883.45,24,0.0329,Quitado
501921,21041,101,3,2023-02-07,78269.70,18,0.0423,Em atraso
501922,21078,102,4,2024-01-06,75084.02,12,0.0225,Ativo
501923,21115,103,4,2024-07-08,79016.53,36,0.0164,Em atraso
501924,21152,104,4,2026-09-25,101137.03,18,0.0278,Ativo
501925,21189,105,4,2025-10-28,45828.34,18,0.0363,Ativo
501926,21226,106,4,2020-11-29,114006.32,60,0.0433,Ativo
501927,21263,107,4,2022-12-31,91217.72,6,0.0177,Ativo
501928,21300,108,4,2021-04-22,53593.33,60,0.0271,Ativo
501929,21337,109,4,2020-05-03,23495.61,60,0.0253,Ativo
501930,21374,110,4,2023-05-22,107726.91,6,0.0315,Em atraso
501931,21411,111,3,2022-09-23,102541.86,36,0.0425,Ativo
501932,21448,112,4,2026-01-09,91124.81,24,0.0159,Ativo
501933,21485,113,3,2025-05-25,41836.57,6,0.0148,Ativo
501934,21522,114,4,2020-07-19,26092.46,36,0.0118,Ativo
501935,21559,115,3,2023-05-10,3392.73,48,0.0367,Em atraso
501936,21596,116,3,2021-10-01,93474.71,6,0.0225,Em atraso
501937,21633,117,3,2022-07-03,102980.92,6,0.0329,Quitado
501938,21670,118,4,2022-03-14,56126.09,12,0.0278,Em atraso
501939,21707,119,4,2022-01-24,89786.60,6,0.0440,Ativo
501940,21744,120,4,2025-11-13,71915.27,6,0.0205,Quitado
501941,21781,101,4,2023-11-09,61390.59,60,0.0332,Ativo
501942,21818,102,3,2024-12-28,83029.33,6,0.0412,Em atraso
501943,21855,103,4,2020-07-10,10713.54,24,0.0253,Em atraso
501944,21892,104,4,2023-08-28,115093.42,60,0.0169,Ativo
501945,21929,105,3,2021-10-08,77314.78,12,0.0355,Quitado
501946,21966,106,3,2024-06-29,41371.55,24,0.0164,Em atraso
501947,22003,107,3,2025-03-26,73186.30,36,0.0240,Em atraso
501948,22040,108,3,2022-07-24,15063.98,36,0.0109,Quitado
501949,22077,109,4,2022-06-27,95932.56,18,0.0156,Ativo
501950,22114,110,4,2024-03-09,65466.95,24,0.0160,Quitado
501951,22151,111,3,2020-05-08,25976.56,24,0.0424,Ativo
501952,22188,112,3,2026-06-08,1510.37,12,0.0339,Ativo
501953,22225,113,3,2024-06-24,18182.97,60,0.0325,Ativo
501954,22262,114,3,2020-06-07,81939.00,60,0.0274,Ativo
501955,22299,115,4,2024-12-05,82038.84,24,0.0182,Ativo
501956,22336,116,3,2020-09-16,85152.84,60,0.0249,Em atraso
501957,22373,117,4,2025-02-22,87282.56,36,0.0358,Ativo
501958,22410,118,4,2026-05-05,34472.37,24,0.0106,Quitado
501959,22447,119,4,2024-08-05,14621.75,48,0.0384,Quitado
501960,22484,120,4,2024-06-24,33344.12,6,0.0328,Quitado
501961,22521,101,3,2020-12-19,62930.50,24,0.0144,Em atraso
501962,22558,102,3,2022-08-10,26752.41,48,0.0262,Em atraso
501963,22595,103,4,2022-09-02,16066.88,48,0.0223,Ativo
501964,22632,104,4,2020-07-26,96852.66,24,0.0436,Ativo
501965,22669,105,3,2022-02-01,39201.11,12,0.0356,Em atraso
501966,22706,106,4,2024-04-02,26592.10,24,0.0252,Ativo
501967,22743,107,3,2021-09-24,106295.10,24,0.0276,Quitado
501968,22780,108,3,2022-06-22,107833.33,36,0.0293,Ativo
501969,22817,109,4,2025-05-07,50124.01,24,0.0311,Quitado
501970,22854,110,4,2025-05-06,83246.49,36,0.0341,Em atraso
501971,22891,111,4,2026-08-04,113980.40,24,0.0251,Ativo
501972,22928,112,3,2026-04-26,42985.60,12,0.0422,Em atraso
501973,22965,113,3,2022-10-03,9951.65,18,0.0325,Em atraso
501974,23002,114,3,2024-08-12,105914.67,12,0.0360,Quitado
501975,23039,115,4,2026-10-03,111411.20,24,0.0166,Ativo
501976,23076,116,4,2022-09-08,28899.27,12,0.0406,Ativo
501977,23113,117,3,2024-05-11,107114.37,6,0.0145,Em atraso
501978,23150,118,4,2020-01-13,36429.19,48,0.0381,Ativo
501979,23187,119,3,2021-04-08,113039.19,12,0.0415,Em atraso
501980,23224,120,4,2026-05-31,27587.68,6,0.0400,Ativo
501981,23261,101,3,2025-08-13,104863.04,24,0.0122,Quitado
501982,23298,102,3,2021-04-30,59133.07,36,0.0098,Em atraso
501983,23335,103,3,2023-01-09,108715.66,18,0.0366,Em atraso
501984,23372,104,3,2026-04-25,35208.35,12,0.0307,Ativo
501985,23409,105,4,2024-02-25,47599.09,60,0.0213,Ativo
501986,23446,106,4,2024-06-02,14944.20,12,0.0417,Ativo
501987,23483,107,4,2021-07-09,74615.32,12,0.0397,Ativo
501988,23520,108,4,2022-11-12,79971.28,18,0.0108,Quitado
501989,23557,109,3,2022-12-20,111892.10,6,0.0320,Quitado
501990,23594,110,3,2024-10-26,42607.32,60,0.0254,Ativo
501991,23631,111,3,2023-01-11,80847.65,36,0.0363,Em atraso
501992,23668,112,3,2020-10-12,19234.58,18,0.0308,Em atraso
501993,23705,113,4,2020-02-11,78184.88,60,0.0211,Ativo
501994,23742,114,3,2020-12-08,67133.46,60,0.0099,Ativo
501995,23779,115,4,2021-03-25,19755.69,24,0.0098,Em atraso
501996,23816,116,4,2025-07-29,87787.68,6,0.0383,Ativo
501997,23853,117,4,2026-09-27,89186.05,60,0.0429,Em atraso
501998,23890,118,4,2021-05-09,39426.90,24,0.0431,Quitado
501999,23927,119,3,2024-03-31,25902.41,18,0.0200,Ativo
502000,23964,120,4,2023-01-13,55322.09,6,0.0145,Ativo
502001,24001,101,4,2022-09-02,76950.13,36,0.0336,Ativo
502002,24038,102,3,2021-01-02,94099.63,6,0.0248,Ativo
502003,24075,103,4,2026-02-27,40744.50,36,0.0308,Ativo
502004,24112,104,3,2025-08-19,87089.51,12,0.0162,Em atraso
502005,24149,105,3,2024-04-26,119645.07,24,0.0281,Ativo
502006,24186,106,4,2023-05-02,30473.30,6,0.0254,Ativo
502007,24223,107,4,2020-12-03,68993.72,36,0.0102,Quitado
502008,24260,108,4,2024-11-19,94747.62,60,0.0184,Quitado
502009,24297,109,3,2020-02-13,62007.39,24,0.0221,Ativo
502010,24334,110,4,2024-05-06,20768.65,12,0.0206,Quitado
502011,24371,111,4,2023-10-01,55665.74,60,0.0243,Quitado
502012,24408,112,3,2024-08-21,76393.25,12,0.0137,Quitado
502013,24445,113,3,2025-05-07,65484.72,6,0.0354,Em atraso
502014,24482,114,3,2021-08-19,46482.49,18,0.0220,Ativo
502015,24519,115,3,2022-11-26,97816.43,12,0.0102,Quitado
502016,24556,116,3,2022-04-21,17783.05,60,0.0169,Ativo
502017,24593,117,4,2025-06-01,65065.91,60,0.0309,Ativo
502018,24630,118,4,2020-04-21,85952.16,24,0.0440,Ativo
502019,24667,119,4,2022-12-12,38965.71,36,0.0314,Ativo
502020,24704,120,4,2022-01-04,68741.76,12,0.0108,Quitado
502021,24741,101,3,2024-07-24,36798.55,12,0.0350,Ativo
502022,24778,102,3,2021-11-20,101107.45,48,0.0106,Ativo
502023,24815,103,4,2025-06-06,112208.91,36,0.0374,Ativo
502024,24852,104,4,2023-09-24,42757.86,36,0.0430,Ativo
502025,24889,105,4,2025-01-04,4994.12,18,0.0432,Ativo
502026,24926,106,3,2024-02-22,61410.08,24,0.0247,Em atraso
502027,24963,107,4,2024-01-02,14015.54,18,0.0363,Quitado
502028,25000,108,3,2023-04-20,24766.78,36,0.0185,Ativo
502029,25037,109,3,2020-07-27,27120.50,24,0.0227,Em atraso
502030,25074,110,4,2024-10-28,4980.64,48,0.0167,Ativo
502031,25111,111,4,2020-12-22,97715.63,18,0.0158,Ativo
502032,25148,112,3,2023-05-28,64121.64,48,0.0284,Quitado
502033,25185,113,3,2025-08-22,37382.12,60,0.0141,Ativo
502034,25222,114,4,2022-05-19,17913.05,12,0.0355,Ativo
502035,25259,115,3,2023-04-21,45673.62,12,0.0334,Ativo
502036,25296,116,3,2020-07-01,23751.41,60,0.0243,Em atraso
502037,25333,117,3,2020-09-10,24987.45,12,0.0171,Quitado
502038,25370,118,4,2020-07-28,12776.51,18,0.0243,Ativo
502039,25407,119,4,2025-01-10,18149.59,60,0.0188,Ativo
502040,25444,120,4,2023-08-28,61506.62,60,0.0289,Ativo
502041,25481,101,3,2024-02-27,71104.18,48,0.0431,Em atraso
502042,25518,102,4,2023-01-27,20304.95,12,0.0278,Ativo
502043,25555,103,4,2025-02-25,113848.18,60,0.0258,Ativo
502044,25592,104,4,2021-05-12,77692.60,6,0.0423,Ativo
502045,25629,105,3,2024-10-06,6501.71,6,0.0229,Ativo
502046,25666,106,4,2024-12-15,42274.00,36,0.0258,Ativo
502047,25703,107,3,2024-12-06,46154.85,18,0.0220,Ativo
502048,25740,108,4,2022-03-27,32790.13,6,0.0295,Ativo
502049,25777,109,3,2026-04-30,117881.28,24,0.0219,Ativo
502050,25814,110,3,2022-02-26,60565.42,48,0.0217,Quitado
502051,25851,111,4,2025-08-16,106059.74,18,0.0226,Quitado
502052,25888,112,4,2022-09-15,64363.69,24,0.0235,Quitado
502053,25925,113,4,2022-12-11,46893.53,48,0.0288,Ativo
502054,25962,114,3,2024-11-02,83419.06,24,0.0378,Em atraso
502055,25999,115,4,2026-09-05,79769.01,6,0.0414,Ativo
502056,26036,116,4,2020-08-11,46157.13,12,0.0299,Ativo
502057,26073,117,4,2023-08-28,46843.56,48,0.0178,Ativo
502058,26110,118,3,2025-09-26,109872.32,12,0.0164,Ativo
502059,26147,119,4,2024-05-05,48003.63,24,0.0370,Em atraso
502060,26184,120,3,2025-09-25,17376.88,24,0.0115,Quitado
502061,26221,101,3,2021-07-13,75083.56,48,0.0397,Ativo
502062,26258,102,3,2021-05-29,12387.11,36,0.0111,Em atraso
502063,26295,103,4,2024-09-23,91985.75,60,0.0256,Em atraso
502064,26332,104,3,2025-04-18,54162.67,36,0.0250,Ativo
502065,26369,105,3,2026-03-11,53092.83,12,0.0256,Quitado
502066,26406,106,4,2023-06-02,51664.28,12,0.0405,Ativo
502067,26443,107,4,2022-04-22,96112.48,6,0.0139,Ativo
502068,26480,108,3,2023-05-08,59245.72,18,0.0174,Quitado
502069,26517,109,3,2026-10-11,104245.41,12,0.0400,Ativo
502070,26554,110,4,2024-07-01,119645.58,48,0.0211,Quitado
502071,26591,111,4,2020-10-29,4317.28,6,0.0290,Quitado
502072,26628,112,3,2021-02-24,64794.45,48,0.0196,Quitado
502073,26665,113,4,2025-05-05,55265.11,6,0.0363,Quitado
502074,26702,114,4,2024-08-07,90703.14,18,0.0275,Em atraso
502075,26739,115,4,2026-09-13,54118.73,6,0.0379,Ativo
502076,26776,116,3,2022-06-13,96447.66,18,0.0350,Quitado
502077,26813,117,3,2021-09-12,105368.11,12,0.0265,Ativo
502078,26850,118,3,2025-11-29,91016.39,60,0.0380,Ativo
502079,26887,119,4,2021-10-21,36356.89,24,0.0346,Quitado
502080,26924,120,4,2021-09-14,74535.27,24,0.0094,Ativo
502081,26961,101,3,2026-09-07,45093.06,24,0.0342,Quitado
502082,26998,102,3,2024-10-21,91136.51,6,0.0409,Em atraso
502083,27035,103,3,2020-09-18,79617.13,24,0.0161,Ativo
502084,27072,104,4,2024-04-04,109486.49,18,0.0218,Ativo
502085,27109,105,4,2026-11-21,118818.62,24,0.0408,Em atraso
502086,27146,106,4,2021-09-20,11738.43,6,0.0124,Ativo
502087,27183,107,4,2023-05-27,103341.41,24,0.0217,Ativo
502088,27220,108,3,2021-06-13,1425.55,36,0.0310,Ativo
502089,27257,109,3,2026-10-14,79968.55,12,0.0302,Em atraso
502090,27294,110,4,2020-12-25,104560.22,48,0.0095,Em atraso
502091,27331,111,3,2024-05-05,81627.20,48,0.0258,Ativo
502092,27368,112,3,2025-08-18,85954.87,24,0.0185,Em atraso
502093,27405,113,4,2021-05-02,8904.32,48,0.0274,Em atraso
502094,27442,114,4,2020-07-29,61530.11,24,0.0301,Ativo
502095,27479,115,3,2022-01-29,46713.73,48,0.0338,Em atraso
502096,27516,116,4,2025-03-05,94125.82,24,0.0370,Quitado
502097,27553,117,3,2024-12-30,37505.13,36,0.0245,Em atraso
502098,27590,118,3,2026-10-27,65080.87,6,0.0227,Em atraso
502099,27627,119,3,2022-03-17,70155.82,24,0.0322,Ativo
502100,27664,120,4,2020-05-15,72596.85,48,0.0249,Ativo
502101,27701,101,3,2024-03-18,51435.54,36,0.0414,Ativo
502102,27738,102,3,2024-01-12,90651.82,24,0.0131,Ativo
502103,27775,103,4,2026-10-27,102685.27,36,0.0362,Ativo
502104,27812,104,4,2021-04-11,31979.25,48,0.0167,Quitado
502105,27849,105,3,2021-04-15,84100.51,18,0.0391,Em atraso
502106,27886,106,4,2025-01-24,79378.26,18,0.0312,Em atraso
502107,27923,107,3,2024-05-14,29759.63,36,0.0266,Em atraso
502108,27960,108,4,2021-07-11,108370.33,60,0.0148,Ativo
502109,27997,109,4,2022-09-25,93288.02,24,0.0365,Ativo
502110,28034,110,3,2020-11-07,28968.44,36,0.0144,Ativo
502111,28071,111,3,2021-12-17,61798.55,18,0.0192,Em atraso
502112,28108,112,4,2025-01-17,48074.11,18,0.0114,Ativo
502113,28145,113,3,2021-01-16,72499.09,18,0.0110,Ativo
502114,28182,114,3,2024-10-28,2767.98,6,0.0366,Em atraso
502115,28219,115,3,2022-02-16,31107.60,18,0.0238,Ativo
502116,28256,116,3,2020-09-23,38509.56,12,0.0218,Em atraso
502117,28293,117,3,2025-11-30,20965.43,48,0.0374,Quitado
502118,28330,118,3,2023-04-28,57011.85,60,0.0233,Quitado
502119,28367,119,4,2020-12-25,94489.61,60,0.0306,Ativo
502120,28404,120,3,2024-01-08,29306.28,18,0.0242,Quitado
502121,28441,101,3,2025-11-20,10354.46,36,0.0349,Em atraso
502122,28478,102,3,2020-11-21,86263.82,60,0.0374,Em atraso
502123,28515,103,3,2020-11-08,104543.48,24,0.0254,Ativo
502124,28552,104,4,2024-06-25,42587.69,24,0.0141,Em atraso
502125,28589,105,4,2020-06-07,110161.89,36,0.0331,Em atraso
502126,28626,106,4,2026-07-24,63043.42,6,0.0162,Quitado
502127,28663,107,4,2022-05-05,29650.55,48,0.0335,Quitado
502128,28700,108,4,2021-04-05,44441.77,36,0.0360,Ativo
502129,28737,109,4,2024-06-25,52791.86,18,0.0110,Ativo
502130,28774,110,4,2023-01-15,76640.35,24,0.0090,Ativo
502131,28811,111,4,2023-10-18,113648.36,60,0.0169,Quitado
502132,28848,112,3,2020-06-29,91579.23,36,0.0150,Quitado
502133,28885,113,3,2024-05-25,66324.44,36,0.0095,Ativo
502134,28922,114,4,2023-11-03,52116.50,36,0.0413,Ativo
502135,28959,115,4,2021-04-08,61192.04,36,0.0094,Em atraso
502136,28996,116,4,2022-09-06,39179.21,60,0.0203,Ativo
502137,29033,117,3,2025-05-10,18970.75,60,0.0276,Quitado
502138,29070,118,3,2022-05-11,101495.35,24,0.0239,Ativo
502139,29107,119,3,2022-11-16,104803.10,60,0.0362,Ativo
502140,29144,120,3,2020-12-18,118922.53,60,0.0134,Quitado
502141,29181,101,4,2022-03-14,88215.53,36,0.0170,Ativo
502142,29218,102,3,2021-11-18,79138.95,60,0.0243,Ativo
502143,29255,103,4,2021-08-05,26605.78,48,0.0258,Ativo
502144,29292,104,3,2024-05-12,7212.33,60,0.0288,Ativo
502145,29329,105,4,2026-09-14,98647.23,12,0.0094,Ativo
502146,29366,106,3,2020-07-17,7312.36,6,0.0223,Quitado
502147,29403,107,3,2024-07-09,61750.88,36,0.0311,Quitado
502148,29440,108,4,2021-12-05,72582.33,36,0.0139,Ativo
502149,29477,109,4,2025-04-18,27475.57,6,0.0287,Em atraso
502150,29514,110,4,2021-03-11,62935.61,6,0.0286,Em atraso
502151,29551,111,4,2026-07-19,113527.06,18,0.0239,Quitado
502152,29588,112,4,2020-11-10,42292.50,18,0.0315,Em atraso
502153,29625,113,4,2021-03-15,11736.62,48,0.0298,Ativo
502154,29662,114,4,2024-03-22,6523.16,60,0.0372,Ativo
502155,29699,115,4,2026-06-23,17159.69,36,0.0321,Quitado
502156,29736,116,4,2025-07-16,86112.25,48,0.0170,Ativo
502157,29773,117,4,2021-01-14,95185.38,6,0.0429,Quitado
502158,29810,118,4,2024-05-07,76310.82,18,0.0257,Ativo
502159,29847,119,4,2022-08-01,19297.19,6,0.0266,Quitado
502160,29884,120,4,2020-07-07,33291.18,24,0.0373,Em atraso
502161,29921,101,3,2021-10-29,71875.87,60,0.0291,Ativo
502162,29958,102,3,2025-04-09,15570.27,18,0.0348,Em atraso
502163,29995,103,4,2022-08-08,45184.82,6,0.0103,Em atraso
502164,10032,104,4,2020-05-28,54717.25,60,0.0349,Ativo
502165,10069,105,4,2026-06-23,21428.71,6,0.0112,Quitado
502166,10106,106,4,2023-05-05,41110.91,60,0.0153,Ativo
502167,10143,107,4,2026-03-04,14526.05,18,0.0315,Ativo
502168,10180,108,3,2025-10-08,73262.48,12,0.0389,Ativo
502169,10217,109,3,2024-08-30,107986.17,24,0.0219,Ativo
502170,10254,110,3,2023-02-10,63969.44,60,0.0348,Quitado
502171,10291,111,4,2021-09-12,16031.36,60,0.0151,Quitado
502172,10328,112,3,2024-11-20,44316.17,36,0.0362,Em atraso
502173,10365,113,4,2023-03-08,118854.76,6,0.0110,Ativo
502174,10402,114,4,2021-11-10,18286.70,48,0.0409,Ativo
502175,10439,115,4,2025-08-24,102654.58,18,0.0431,Em atraso
502176,10476,116,4,2020-06-26,35505.59,48,0.0287,Em atraso
502177,10513,117,4,2020-09-18,51835.33,48,0.0254,Ativo
502178,10550,118,3,2026-01-11,108372.20,6,0.0205,Quitado
502179,10587,119,3,2024-04-24,64516.71,48,0.0322,Ativo
502180,10624,120,4,2025-05-31,105604.21,36,0.0317,Em atraso
502181,10661,101,3,2025-01-17,85240.63,60,0.0335,Ativo
502182,10698,102,3,2022-08-14,21956.00,24,0.0298,Ativo
502183,10735,103,3,2020-12-24,12517.25,6,0.0363,Ativo
502184,10772,104,4,2020-03-29,101627.36,60,0.0134,Em atraso
502185,10809,105,4,2021-09-19,49600.38,12,0.0219,Quitado
502186,10846,106,4,2024-06-30,84628.27,24,0.0247,Quitado
502187,10883,107,3,2020-07-22,106633.06,48,0.0162,Quitado
502188,10920,108,4,2026-10-18,88115.45,48,0.0195,Ativo
502189,10957,109,4,2020-02-09,67053.87,48,0.0165,Ativo
502190,10994,110,4,2021-09-01,71466.12,24,0.0186,Em atraso
502191,11031,111,4,2021-08-14,23904.63,6,0.0238,Em atraso
502192,11068,112,3,2024-08-26,99604.71,6,0.0298,Ativo
502193,11105,113,3,2022-12-16,97430.02,18,0.0265,Em atraso
502194,11142,114,4,2020-06-21,78848.15,24,0.0394,Quitado
502195,11179,115,4,2022-11-30,70109.94,48,0.0286,Ativo
502196,11216,116,4,2025-07-17,49285.34,24,0.0352,Ativo
502197,11253,117,3,2024-05-06,57014.96,18,0.0172,Em atraso
502198,11290,118,3,2023-09-16,5456.36,60,0.0287,Ativo
502199,11327,119,3,2023-04-16,8125.79,6,0.0189,Em atraso
502200,11364,120,4,2025-09-12,31847.22,60,0.0202,Ativo
502201,11401,101,3,2022-01-27,34007.12,48,0.0155,Quitado
502202,11438,102,4,2021-09-19,22465.58,18,0.0313,Ativo
502203,11475,103,3,2022-01-22,5976.64,24,0.0254,Ativo
502204,11512,104,4,2025-03-01,68513.16,36,0.0274,Em atraso
502205,11549,105,3,2023-07-07,5659.80,36,0.0350,Em atraso
502206,11586,106,3,2022-05-23,9920.49,36,0.0111,Em atraso
502207,11623,107,4,2026-10-23,15570.90,18,0.0337,Ativo
502208,11660,108,4,2023-01-04,8259.56,6,0.0221,Ativo
502209,11697,109,3,2023-11-18,9111.24,6,0.0285,Quitado
502210,11734,110,4,2022-02-11,101300.02,18,0.0273,Em atraso
502211,11771,111,3,2026-08-28,81124.80,12,0.0302,Em atraso
502212,11808,112,4,2023-07-01,61224.61,18,0.0131,Quitado
502213,11845,113,4,2026-12-10,51902.22,18,0.0093,Ativo
502214,11882,114,3,2022-08-26,75269.32,6,0.0372,Em atraso
502215,11919,115,3,2021-11-28,30273.67,36,0.0413,Ativo
502216,11956,116,4,2025-03-11,60304.03,24,0.0093,Quitado
502217,11993,117,3,2024-03-05,119181.11,60,0.0265,Quitado
502218,12030,118,3,2023-12-21,93619.20,60,0.0245,Ativo
502219,12067,119,4,2026-03-12,94870.82,12,0.0266,Ativo
502220,12104,120,3,2020-12-31,68934.22,18,0.0226,Ativo
502221,12141,101,4,2023-05-07,39596.49,36,0.0274,Ativo
502222,12178,102,4,2021-01-01,48393.10,12,0.0338,Ativo
502223,12215,103,3,2020-01-09,81473.84,24,0.0093,Em atraso
502224,12252,104,4,2023-02-23,74063.03,6,0.0115,Quitado
502225,12289,105,4,2021-07-20,42877.16,18,0.0299,Quitado
502226,12326,106,4,2025-05-02,17201.56,12,0.0409,Ativo
502227,12363,107,4,2023-10-09,66518.43,12,0.0266,Ativo
502228,12400,108,4,2022-02-01,73307.90,36,0.0104,Ativo
502229,12437,109,3,2020-08-25,105099.79,60,0.0420,Em atraso
502230,12474,110,4,2020-11-08,41724.11,6,0.0437,Ativo
502231,12511,111,3,2024-02-15,117179.74,36,0.0371,Quitado
502232,12548,112,4,2026-05-15,80301.60,48,0.0252,Em atraso
502233,12585,113,3,2022-03-15,104643.96,6,0.0110,Quitado
502234,12622,114,4,2021-04-24,62398.80,24,0.0251,Ativo
502235,12659,115,3,2026-12-07,108921.18,6,0.0328,Ativo
502236,12696,116,4,2022-06-03,48225.43,60,0.0099,Ativo
502237,12733,117,3,2022-10-12,74834.76,36,0.0096,Ativo
502238,12770,118,4,2026-10-31,9299.11,60,0.0307,Quitado
502239,12807,119,3,2026-07-13,115730.74,24,0.0388,Ativo
502240,12844,120,3,2022-04-10,68529.90,48,0.0286,Ativo
502241,12881,101,4,2023-10-03,77272.81,12,0.0321,Em atraso
502242,12918,102,3,2026-05-15,49198.38,12,0.0126,Em atraso
502243,12955,103,3,2024-06-20,64044.88,6,0.0366,Ativo
502244,12992,104,4,2024-03-26,11842.95,6,0.0092,Ativo
502245,13029,105,3,2020-07-03,52851.94,36,0.0277,Ativo
502246,13066,106,3,2025-01-30,36821.84,60,0.0350,Quitado
502247,13103,107,4,2020-09-17,78359.77,6,0.0212,Ativo
502248,13140,108,3,2026-06-29,39065.67,48,0.0322,Em atraso
502249,13177,109,4,2020-01-24,7464.16,18,0.0330,Quitado
502250,13214,110,3,2026-08-28,74285.97,24,0.0349,Em atraso
502251,13251,111,3,2026-03-27,90530.18,6,0.0159,Ativo
502252,13288,112,3,2023-08-26,78655.47,12,0.0362,Em atraso
502253,13325,113,3,2024-03-21,56392.31,6,0.0179,Ativo
502254,13362,114,3,2026-07-30,36725.55,6,0.0138,Ativo
502255,13399,115,3,2020-02-09,21755.80,12,0.0115,Ativo
502256,13436,116,4,2021-03-16,55096.80,60,0.0238,Ativo
502257,13473,117,4,2020-01-11,89390.13,24,0.0392,Ativo
502258,13510,118,4,2023-04-25,87108.01,6,0.0309,Ativo
502259,13547,119,3,2025-12-15,61255.04,60,0.0379,Em atraso
502260,13584,120,4,2025-12-21,35559.36,60,0.0337,Quitado
502261,13621,101,3,2026-10-13,8449.80,6,0.0389,Quitado
502262,13658,102,3,2026-06-15,38235.47,12,0.0313,Ativo
502263,13695,103,3,2020-12-06,89626.37,60,0.0201,Ativo
502264,13732,104,3,2026-06-07,56743.79,18,0.0190,Quitado
502265,13769,105,4,2024-05-29,62257.04,36,0.0194,Em atraso
502266,13806,106,3,2026-10-13,60934.15,24,0.0364,Em atraso
502267,13843,107,4,2020-01-17,31897.18,48,0.0118,Quitado
502268,13880,108,4,2026-01-09,107914.88,18,0.0154,Ativo
502269,13917,109,4,2022-04-24,87333.73,18,0.0388,Quitado
502270,13954,110,4,2026-04-17,1431.33,24,0.0289,Ativo
502271,13991,111,4,2020-12-30,69260.07,6,0.0384,Ativo
502272,14028,112,4,2024-05-14,32122.26,12,0.0417,Ativo
502273,14065,113,3,2023-08-20,35867.90,36,0.0233,Em atraso
502274,14102,114,3,2023-02-14,44919.81,12,0.0249,Ativo
502275,14139,115,4,2026-05-30,114496.68,60,0.0371,Ativo
502276,14176,116,3,2023-06-10,59608.63,36,0.0103,Quitado
502277,14213,117,4,2024-12-30,5231.38,6,0.0285,Em atraso
502278,14250,118,4,2021-06-15,107309.85,24,0.0160,Em atraso
502279,14287,119,4,2024-07-09,98089.04,18,0.0367,Quitado
502280,14324,120,4,2023-09-03,69405.44,24,0.0340,Em atraso
502281,14361,101,4,2023-08-15,7184.86,36,0.0396,Ativo
502282,14398,102,3,2024-04-27,97168.65,18,0.0280,Ativo
502283,14435,103,3,2026-04-13,113018.39,12,0.0155,Quitado
502284,14472,104,4,2023-12-28,78116.10,48,0.0437,Em atraso
502285,14509,105,3,2024-12-05,71770.46,18,0.0090,Quitado
502286,14546,106,4,2023-05-20,95847.25,6,0.0149,Ativo
502287,14583,107,4,2025-12-08,61251.49,12,0.0320,Em atraso
502288,14620,108,4,2025-10-18,51886.68,6,0.0119,Ativo
502289,14657,109,3,2022-07-29,90891.79,6,0.0287,Ativo
502290,14694,110,3,2020-08-11,98795.05,48,0.0100,Ativo
502291,14731,111,4,2025-01-02,110914.47,18,0.0348,Em atraso
502292,14768,112,4,2026-11-20,112564.13,12,0.0123,Ativo
502293,14805,113,4,2020-11-22,115581.58,12,0.0397,Quitado
502294,14842,114,3,2025-12-03,32061.72,18,0.0412,Ativo
502295,14879,115,4,2021-09-17,60154.16,12,0.0156,Ativo
502296,14916,116,3,2026-04-18,67041.95,60,0.0103,Ativo
502297,14953,117,4,2022-10-24,35956.71,60,0.0257,Ativo
502298,14990,118,4,2023-10-08,43986.66,36,0.0240,Ativo
502299,15027,119,4,2021-11-12,106686.89,48,0.0158,Em atraso
502300,15064,120,4,2026-02-06,44793.43,24,0.0143,Em atraso
502301,15101,101,3,2025-03-10,71860.82,18,0.0255,Em atraso
502302,15138,102,3,2020-08-16,1075.96,48,0.0141,Quitado
502303,15175,103,3,2022-02-24,48034.86,18,0.0213,Ativo
502304,15212,104,3,2023-02-19,101592.33,6,0.0284,Quitado
502305,15249,105,4,2021-07-30,51194.35,60,0.0329,Ativo
502306,15286,106,4,2026-06-12,92066.85,18,0.0168,Em atraso
